"id","sku_name","base_price","cogs","category"
P405060,Kenwood_1.5 Ton White ESense Split Air Conditioner - HSU-18LKE,2349000.0,1738260.0,Appliances
P137983,HP_Laser Color 277n (4-in-1),2323940.0,1440840.0,Computing
P899584,Enviro_EAC-18,2322150.0,1997000.0,Appliances
P697298,Samsung Galaxy A5 A510F (2016),2319940.0,1391940.0,Mobiles & Tablets
P624168,ahp_EOS-1300D-DSLR-Black,2319940.0,1879140.0,Entertainment
P568878,oppo_OPPO-F1-Plus-Gold,2314200.0,1781930.0,Mobiles & Tablets
P280917,AYS_PEL-PRGD-130-Glass-Door-250,2300860.0,1679620.0,Appliances
P420995,Haier_HWM 55-1010,2297380.0,1401400.0,Appliances
P978512,AmanJee_PB003,2291000.0,1855710.0,Women Fashion
P303096,Samsung_Samsung NX30ZZ Smart Camera (Black),2281140.0,2053030.0,Entertainment
P863752,Haier_HRF-380,2269420.0,1497790.0,Appliances
P246268,iPhone 5s 16gb+Getiit Joy Band_bundle,2261940.0,1877400.0,Computing
P939904,Kenwood_KENWOOD E-SENSE 1.5 Ton,2261420.0,1605560.0,Appliances
P837665,dawlance_9188 Mono,2256200.0,1872650.0,Appliances
P283167,HP_Scanner-M225dw,2233000.0,1496110.0,Computing
P608043,Sony_DZ 950,2232940.0,1942650.0,Entertainment
P452163,IKEA_315284,2227200.0,1692670.0,Home & Living
P924655,Surmawala_Haier-HDF-385H,2215540.0,1351460.0,Appliances
P672833,Panasonic_40D310,2212410.0,1880530.0,Entertainment
P854438,Mono Cruiser _Jazzy Two Premium,2204000.0,1917480.0,Kids & Baby
P789322,Dawlance Split A/C LVS 30 Red 18000BTU LW,2203710.0,1652770.0,Others
P900572,cc_samsung_A520-LIGHT BLUE,2170530.0,1345720.0,Mobiles & Tablets
P591007,cc_samsung_A520-Gold,2170530.0,1801540.0,Mobiles & Tablets
P827627,cc_samsung_A520-BLACK,2170530.0,1367410.0,Mobiles & Tablets
P245350,Dawlance 9144 WB GD HZONE PLUS ,2157600.0,1553470.0,Appliances
P991559,Lenovo_v310-310-ci3,2144840.0,1351230.0,Computing
P432163,dawlance_9170WB Graphite Grey,2140200.0,1583750.0,Appliances
P983498,dwm_City K2G271C3 Watch,2140200.0,1455340.0,Men Fashion
P504960,Surmawala_Orient-68635-IP-Refrigerator-Silver-Grey,2131500.0,1364160.0,Appliances
P263108,dawlance_LVS 30 18000BTU,2118160.0,1630960.0,Appliances
P607083,R&I_HGR 2.8 KVA D,2117000.0,1397220.0,Appliances
P902159,Lenovo_Ideapad-110-ci3,2114680.0,1712860.0,Computing
P425584,SUPER ASIA_SA WC 60-ELECTRIC WATER COOLER PLASTIC BODY (60 GALLO,2094440.0,1864000.0,Appliances
P279731,AYS_Split-Haier-12LNA,2088000.0,1816560.0,Appliances
P852469,AYS_40U558,2086840.0,1565130.0,Entertainment
P357859,rhythmf_I1203S-02,2076340.0,1245780.0,Men Fashion
P459124,Haier_HRF-300,2075180.0,1348850.0,Appliances
P697140,plk_FWI/ 925 651_41,2072340.0,1512760.0,School & Education
P647935,R&I_eIcon Series 12000BTU,2067120.0,1240270.0,Appliances
P607593,Haier_HSU-12LKE,2060450.0,1256860.0,Appliances
P863167,Kenwood_KLV-1215,2059000.0,1832510.0,Appliances
P210375,RM_Panasonic-TH-40D310M,2051340.0,1764130.0,Entertainment
P564448,dawlance_DWF-1600A White,2047400.0,1351280.0,Appliances
P112319,R&I_Generator 2.5KVG,2047400.0,1842660.0,Appliances
P816975,Dawlance_9188 MDS,2042760.0,1491180.0,Appliances
P956967,RUBD_LE-40 inches - LED - HD Ready,2040150.0,1428080.0,Entertainment
P390965,Samsung_WA70H4000SW,2038640.0,1345480.0,Home & Living
P245834,dawlance_Health Zone Plus 30 - 1.5 Ton Air Conditioner,2032900.0,1423030.0,Appliances
P538125,Careem_50000 Credits,2030000.0,1502200.0,Others
P965132,Samsung_Samsung NX2000 20.3MP Smart WiFi Digital Camera,2009700.0,1205820.0,Entertainment
P744702,Ricoh_Projector PJ S2240,2006160.0,1263880.0,Entertainment
P504630,Kenwood_KEA1201,2005350.0,1483930.0,Appliances
P505040,HP_MFP-M227fdw,2005350.0,1624290.0,Computing
P443022,plk_PD/ 988 790 _61,2003900.0,1202340.0,School & Education
P515172,Dawlance_9166WB - MDS,2001000.0,1240620.0,Appliances
P450592,Haier_LE 42B8000,1989400.0,1412470.0,Entertainment
P531970,haier_HSU-12LK-E8BL,1974610.0,1638910.0,Appliances
P323454,Eco Star_43U558,1973160.0,1736350.0,Entertainment
P728976,MT_SOL 40D33,1972000.0,1695920.0,Entertainment
P974370,samsung_Samsung Galaxy J7 PRIME 2016-Black,1972000.0,1360680.0,Mobiles & Tablets
P671331,MORG_GCS 43,1972000.0,1695920.0,Health & Sports
P886455,PS4_Slim-500GB,1971940.0,1321180.0,Entertainment
P984161,Lenovo Zuk,1971940.0,1281740.0,Mobiles & Tablets
P289415,Tmall_ASA327,1971940.0,1498660.0,Health & Sports
P524874,Haier_HRF-355,1971770.0,1360510.0,Appliances
P153922,plk_FWI/ 928 911_30,1967360.0,1770620.0,School & Education
P388033,Changhong Ruba 32 Inches D4000i Smart LED,1966200.0,1730260.0,Entertainment
P888661,Surmawala_Haier-12ECO-Air-Conditioner-White,1950540.0,1579920.0,Appliances
P574659,CL98_gree_12CZ8,1943580.0,1438230.0,Appliances
P620701,samsung_51 H4500_clear,1943000.0,1729270.0,Entertainment
P591474,samsung_Samsung Galaxy J7 PRIME 2016-Gold,1943000.0,1515540.0,Mobiles & Tablets
P691136,RMSON_TM0361 MC WH,1937140.0,1239750.0,Men Fashion
P362722,dawlance_9170WB MDS,1929080.0,1176700.0,Appliances
P920290,AmanJee_PB001,1925600.0,1540480.0,Women Fashion
P514099,GMZV_PS4-1TB-Slim-Region-2,1923220.0,1711640.0,Entertainment
P406949,Haier_LE 42B9000,1913940.0,1607700.0,Entertainment
P140292,s_tv_KLV-32R302C,1913940.0,1339740.0,Entertainment
P899148,samsungGALAXY J710F-2016 DS LTE,1913940.0,1512000.0,Mobiles & Tablets
P894459,UNEL_Haier 42 Inch B9000,1911680.0,1624930.0,Entertainment
P504782,Surmawala_Orient-OR-6057IP-Refrigerator-Silver-Black,1899500.0,1595580.0,Appliances
P279742,SUPER ASIA_SA WCS 65-ELECTRIC WATER COOLER STEEL BODY (65 GALLON,1894690.0,1269390.0,Appliances
P842330,SUPER ASIA_SA WCS 65-ELECTRIC WATER COOLER STEEL BODY (65 GALL,1894690.0,1458870.0,Appliances
P847756,GMZV_PlayStation 4 - 500GB - Region 2 - UK PAL - Black,1890800.0,1304650.0,Entertainment
P921460,Adata_Adata SSD-960GB,1886450.0,1622320.0,Computing
P888494,Turk & Fillmore_Super Natural II-42,1885000.0,1508000.0,Men Fashion
P397709,Turk & Fillmore_Super Natural I-brown-40,1885000.0,1639950.0,Men Fashion
P185390,Turk & Fillmore_Super Natural II-40,1885000.0,1583400.0,Men Fashion
P755841,Turk & Fillmore_Super Natural II-41,1885000.0,1658800.0,Men Fashion
P931387,Turk & Fillmore_Super Natural II-45,1885000.0,1376050.0,Men Fashion
P614593,Turk & Fillmore_Super Natural I-brown-45,1885000.0,1319500.0,Men Fashion
P674457,Turk & Fillmore_Super Natural I-brown-41,1885000.0,1281800.0,Men Fashion
P416097,Turk & Fillmore_Super Natural I-brown-44,1885000.0,1262950.0,Men Fashion
P782524,Turk & Fillmore_Super Natural II-43,1885000.0,1602250.0,Men Fashion
P805082,Turk & Fillmore_Super Natural I-brown-42,1885000.0,1508000.0,Men Fashion
P463316,Turk & Fillmore_Super Natural I-brown-43,1885000.0,1376050.0,Men Fashion
P950957,Turk & Fillmore_Super Natural II-46,1885000.0,1677650.0,Men Fashion
P572361,Turk & Fillmore_Super Natural I-brown-46,1885000.0,1677650.0,Men Fashion
P341447,Turk & Fillmore_Super Natural II-44,1885000.0,1621100.0,Men Fashion
P786986,tcl_40 inch D2720 Full HD LED TV,1872820.0,1423320.0,Entertainment
P475289,Samsung_A3-2017-Black,1870440.0,1589840.0,Mobiles & Tablets
P885392,Samsung_A3-2017-Gold,1870440.0,1234470.0,Mobiles & Tablets
P230358,cc_samsung_a320-Gold,1861800.0,1414970.0,Mobiles & Tablets
P511174,AmanJee_PB012,1856000.0,1614720.0,Women Fashion
P654166,AmanJee_PB018,1856000.0,1336320.0,Women Fashion
P492599,HP_Laser 402dn Black,1840110.0,1288060.0,Computing
P683385,Samsung_32inchesK4000,1826940.0,1333650.0,Entertainment
P628437,Enviro_EAC-12,1822770.0,1239460.0,Appliances
P760662,Kenwood_1.5 Ton Air Conditioner - HSU-18LKE,1820330.0,1274200.0,Appliances
P416637,CL74_dawlance_VF-1035WB,1809600.0,1158140.0,Appliances
P811437,dawlance_MDS 9144,1792200.0,1236620.0,Appliances
P273714,Huawei G8 Gold LW,1783440.0,1159190.0,Mobiles & Tablets
P438730,Eco Star_40U561,1775380.0,1420300.0,Entertainment
P771186,Surmawala_Orient-OR-5535-GD-Refrigerator-Red,1766040.0,1377500.0,Appliances
P245015,Eco Star_40U557,1764190.0,1464270.0,Entertainment
P100314,Surmawala_PEL-PRAS-2500-Refrigerator-Grey,1747830.0,1223450.0,Appliances
P405456,interwood_HF-02WCR-GO-39741,1740000.0,1131000.0,Home & Living
P708157,Haier_HWM-85-7288,1731010.0,1228960.0,Appliances
P736825,Dawlance_9144-MDS,1721500.0,1205010.0,Appliances
P876695,samsung_32J4100,1716220.0,1132680.0,Entertainment
P770541,samsungGALAXY J510F-2016 DS LTE,1711000.0,1095040.0,Entertainment
P855806,GMZV_Xbox One S 500GB-PAL (Without Kinect),1709550.0,1282150.0,Entertainment
P837041,Surmawala_Haier-HWM85-7288-Washing-Machine-White,1705140.0,1108320.0,Appliances
P979271,Samsung_Samsung Galaxy Camera GC100,1701720.0,1327330.0,Entertainment
P517819,GMZV_500GB-PS4-Slim-New-Terra,1697370.0,1222060.0,Entertainment
P679932,Samsung_Samsung32InchK4000,1687740.0,1417690.0,Entertainment
P813349,closecomfort_PC8,1682000.0,1227860.0,Appliances
P505236,AYS_Orient-OR-5535-IP-Refrigerator,1681940.0,1227800.0,Appliances
P683449,IKEA_10323349,1670400.0,1269500.0,Home & Living
P819695,AYS_CX-39U564G,1668370.0,1234590.0,Entertainment
P299124,Samsung_32J4003,1657060.0,994236.0,Entertainment
P858785,Haier_HRF-305,1653930.0,1075030.0,Appliances
P272463,WD_2 BAY NAS WD-16TB,1653000.0,1272810.0,Computing
P743686,Haier_HWM-75-918,1633280.0,1322920.0,Appliances
P588293,EP_1200 1 KVA,1624000.0,1234240.0,Appliances
P238247,Geepas_GRF-6012,1624000.0,1234240.0,Appliances
P208527,dawlance_DWT-150C,1614140.0,1371990.0,Appliances
P406287,Ricoh_Color GELJET SG-3120B SFN (wireless with Battery),1613850.0,1032860.0,Computing
P162756,timex_T2P398,1612400.0,1225420.0,Women Fashion
P680265,timex_T2P103,1591520.0,1098110.0,Men Fashion
P151006,dawlance_ES15 1.0 Ton AC,1588620.0,1064360.0,Appliances
P971469,GMZV_Xbox One PAL -  500GB - Black,1571740.0,1147360.0,Entertainment
P770715,Sony_DZ 350,1568900.0,1098230.0,Entertainment
P964888,timex_T2N942,1566000.0,1205820.0,Men Fashion
P767562,dawlance_DWF-1600A,1565420.0,1127060.0,Appliances
P403179,dawlance_DWT-230A W,1565420.0,1017490.0,Appliances
P973241,Audionic_DJ 500,1537000.0,1229600.0,Computing
P906358,Swatch_YIS405G,1513740.0,1316950.0,Men Fashion
P139709,WT-70H3200-MG,1508000.0,965120.0,Appliances
P501300,rhythm_S1411S-03,1502140.0,946328.0,Men Fashion
P968632,tcl_32 inch D2730 Golive-2 LED TV,1480160.0,1302510.0,Entertainment
P490406,Timex_TW2P72500,1473200.0,1134360.0,Men Fashion
P624876,FHM_26SANTAM LAYER TABLE,1450000.0,1261500.0,Home & Living
P304991,samsung_J5 Prime-Gold,1450000.0,942500.0,Mobiles & Tablets
P939305,Gmart_Vivosmart HR+ 1,1450000.0,942500.0,Health & Sports
P392583,Zuk Z1-Grey-Lahore,1449940.0,1232440.0,Mobiles & Tablets
P885778,samsungGALAXY J510F-2016 DS LTE-Gold,1444200.0,866520.0,Mobiles & Tablets
P959132,dawlance_9122 MDS,1437530.0,1121260.0,Appliances
P544594,GMZV_Xbox One PAL-500GB - Black,1421000.0,895230.0,Entertainment
P928710,Lacie_LAC9000633-4TB,1421000.0,852600.0,Computing
P102776,RMSON_PA3251F MW WH,1420940.0,994642.0,Men Fashion
P989513,AmanJee_PB011,1392000.0,1044000.0,Women Fashion
P942842,interwood_HF-01ILO-40659,1392000.0,1197120.0,Home & Living
P484584,Timb-mens_23061-10,1392000.0,1127520.0,Men Fashion
P547290,HTC_DESIRE 628,1391940.0,974342.0,Mobiles & Tablets
P519239,Elite_Self Balancing Electric Scooter ,1391940.0,1252740.0,Kids & Baby
P858654,Elite_Self Balancing Electric Scooter-Black,1391940.0,1113540.0,Kids & Baby
P368996,Elite_Self Balancing Electric Scooter,1391940.0,890822.0,Kids & Baby
P871942,HP_Laser Color 252n,1387940.0,1040930.0,Computing
P302016,HP_Officejet 7612 A3 (4-in-1) Wieless,1387940.0,985420.0,Computing
P505165,Ifitness_LIVEUP-INVERSION-TABLE-LS9087,1363000.0,1090400.0,Health & Sports
P682528,dawlance_9108 DELUXE Refrigerator,1355400.0,1179200.0,Appliances
P926387,infinix_Zero 4-Grey,1333940.0,1160520.0,Mobiles & Tablets
P615046,Dawlance_DW-540 AF,1322400.0,1071140.0,Appliances
P701618,interwood_HF-01NOR-FW-39844,1319500.0,1174330.0,Home & Living
P888679,SUPER ASIA_GH 555-55 GLN CAPACITY,1314690.0,1064880.0,Appliances
P857748,tmx_wtch_ T2N720_12,1305000.0,978750.0,Men Fashion
P495740,Ifitness_JS9.4A,1305000.0,822150.0,Health & Sports
P380779,IKEA_10119206,1276000.0,1046320.0,Home & Living
P950869,Naushemian_#0030-Light Red-L,1276000.0,791120.0,Women Fashion
P779480,Naushemian_#0030-Light Red-M,1276000.0,842160.0,Women Fashion
P369792,dawlance_DW-9500,1276000.0,1110120.0,Appliances
P657942,Panasonic_Black-32-Inches-LED,1275420.0,1084080.0,Entertainment
P776371,timex_T49866,1266720.0,810666.0,Men Fashion
P192241,TCL_TCL32InchD2900,1256570.0,1068070.0,Entertainment
P700035,AYS_32B8500,1249900.0,1037390.0,Entertainment
P165743,Swatch_YOS413,1247520.0,998006.0,Men Fashion
P875143,MORG_GCS 37,1247000.0,997600.0,Health & Sports
P919536,FHM_HIGH POINT TABLE SET,1238300.0,804866.0,Home & Living
P560106,interwood_HF-01NOR-MW-40672,1218000.0,913500.0,Home & Living
P289041,Audionic_Mehfil MH-150,1218000.0,864780.0,Entertainment
P505931,Haier_LE 32B8000,1197410.0,1029730.0,Entertainment
P622378,AYS_32-32G6530,1195900.0,1076310.0,Entertainment
P614583,Infinix Note 3-3 GB-Gold,1194740.0,1027470.0,Mobiles & Tablets
P878123,tmx_wtch_T49866,1187550.0,914370.0,Men Fashion
P910200,Eco Star_32U557_561,1183780.0,875974.0,Entertainment
P736713,orient_32Inches-G6530-HDLEDTV,1183780.0,1006180.0,Entertainment
P993131,UNEL_Orie nt 32 Inch L-4132/4143,1176880.0,800226.0,Entertainment
P410642,TBG_AV-S-044-Black,1174500.0,716416.0,Women Fashion
P306870,Changhong Ruba_32 Inches Black HD Ready LED TV - 32E3600,1160000.0,928000.0,Entertainment
P376580,Mono Cruiser _Grand,1154200.0,819482.0,Kids & Baby
P456808,Monocruiser_BL-118AR - Green,1154200.0,957986.0,Kids & Baby
P628256,AYS_32-32u561,1154140.0,888676.0,Entertainment
P891969,SUPER ASIA_GH 535-35 GLN CAPACITY,1140690.0,707194.0,Appliances
P609053,RMSON_TM4254R MW BK,1139700.0,1002940.0,Men Fashion
P828295,FHM_DREAMER,1136800.0,761656.0,Home & Living
P674924,Eco Star_32U557,1136220.0,965758.0,Entertainment
P964844,Geepas_GMO1885,1130940.0,678542.0,Appliances
P255913,AYS_32B8500-32-Inches,1130130.0,949286.0,Entertainment
P353028,Huawei P8 lite,1123460.0,707774.0,Mobiles & Tablets
P293870,phub_Chance Eau Tendre  by Chanel 150mlml EDT,1102350.0,925970.0,Beauty & Grooming
P997684,Campingaz_2000024957,1102000.0,848540.0,Home & Living
P244416,samsungGALAXY J3 LTE DS QC,1101940.0,958682.0,Mobiles & Tablets
P681479,Timb-women_8408B-5.5,1099100.0,857298.0,Women Fashion
P926871,Timb-women_8408B-6,1099100.0,879280.0,Women Fashion
P656714,Xiaomi-Redmi-4x-BLACK,1096200.0,745416.0,Mobiles & Tablets
P314147,Tommy_1791102,1096140.0,953636.0,Men Fashion
P510276,Swatch_YVS420,1096140.0,701510.0,Men Fashion
P452095,FHM_ECLIPSE,1093300.0,809042.0,Home & Living
P951406,Orient_32L4143,1087500.0,815596.0,Entertainment
P989342,AYS_SA-250,1084600.0,954448.0,Appliances
P735082,infinix_S2-Black,1078800.0,668856.0,Mobiles & Tablets
P334177,Infinix Note 3-2GB-Nationwide-Grey,1078740.0,927710.0,Mobiles & Tablets
P587495,InfinixNote3-2GB-Grey,1078740.0,906134.0,Mobiles & Tablets
P833097,rhythm_G1201S-05,1078740.0,711950.0,Men Fashion
P421498,Orient_32inchL6982,1076480.0,904220.0,Entertainment
P738796,interwood_HF-01FSB-MW-15781,1074620.0,881136.0,Home & Living
P961578,Monocruiser_CLB Z681BR Mercedes,1073000.0,847670.0,Kids & Baby
P770634,HOS_CNCMW100,1061400.0,934032.0,Beauty & Grooming
P248304,HOS_CNN5W100,1061400.0,636840.0,Beauty & Grooming
P216296,BHA_K.E-14000,1059780.0,678252.0,Appliances
P713443,Careem_25000 Credits,1044000.0,762120.0,Others
P878609,shubinak_SWS14-JAK-1020-M/L,1044000.0,762120.0,Women Fashion
P419592,shubinak_SWS14-JAK-1020-XS/S,1044000.0,856080.0,Women Fashion
P210596,seagate_STDR4000300-4TB,1044000.0,699480.0,Computing
P519736,Swatch_SVCG4000AG,1033500.0,702728.0,Men Fashion
P614325,rhythm_C1303L-02,1026540.0,810956.0,Men Fashion
P468750,SUPER ASIA_GH 530-30 GLN CAPACITY,1024690.0,809448.0,Appliances
P867309,RMSON_TM4222F MW WH,1017900.0,814320.0,Men Fashion
P795879,Timb-mens_9062B -8.5,1017900.0,681964.0,Men Fashion
P936810,Delsey_24083008,1015000.0,852600.0,Home & Living
P900471,IKEA_30242291,1009200.0,686256.0,Home & Living
P525763,dawlance_DW-6500 Grey,997600.0,847960.0,Appliances
P154158,Campingaz_205584,986000.0,759220.0,Home & Living
P984088,tr_Good Day (Vitality) Gift Set 440 gm 3 units,986000.0,670480.0,Soghaat
P933565,qmobile_Noir J7-Gold,985942.0,611262.0,Mobiles & Tablets
P118859,centrix_Scootify - Red Self Balancing Scooter,985942.0,640842.0,Kids & Baby
P502432,centrix_Scootify - Black Self Balancing Scooter,985942.0,828182.0,Kids & Baby
P349342,centrix_Scootify - Blue  Self Balancing Scooter,985942.0,778882.0,Kids & Baby
P661017,TBG_TBG-S-V-016,982520.0,648440.0,Women Fashion
P912645,Monocruiser_CLB Z676 AR Audi,980200.0,803764.0,Kids & Baby
P954541,INFIINIX_HOT S X521,980142.0,617468.0,Mobiles & Tablets
P381847,Infinix Hot S Hazir-Gold-Karachi,980142.0,627270.0,Mobiles & Tablets
P389360,Infinix Hot S Hazir-Grey-Grey-Karachi,980142.0,764498.0,Mobiles & Tablets
P170108,Noble_Nobel-32-Inch-Black,979620.0,695478.0,Entertainment
P115955,timex_T2N700,976720.0,771574.0,Men Fashion
P286419,Casio_EFR-549SG-1AVUDF,974400.0,633360.0,Men Fashion
P692763,RMSON_AM0340B MW WH,974400.0,584640.0,Men Fashion
P540895,RMSON_TM0389 MW BK,970050.0,708122.0,Men Fashion
P285962,GMZV_Xbox 360 Ultra Slim - 4GB -Unmodified - Black,968542.0,610160.0,Entertainment
P744942,Eco Star_24U521,966860.0,802488.0,Entertainment
P375872,R&I_KWM 1012 SA,962800.0,856892.0,Appliances
P236490,QMobile Noir Z10,957000.0,612480.0,Mobiles & Tablets
P504430,jackpot_JP-939,957000.0,756030.0,Appliances
P589695,Bose_626237-0020,957000.0,717750.0,Computing
P846112,Castillo_408-CRWBlue-L,957000.0,698610.0,Men Fashion
P849120,Timex_TW4B01500,955840.0,735962.0,Men Fashion
P541340,TBG_AV-S-047-Golden & White,939600.0,620136.0,Women Fashion
P594703,guess_W0289L1,939600.0,676512.0,Women Fashion
P404687,RMSON_TL4201 MW BU,939542.0,742226.0,Men Fashion
P505307,Ricoh_Black Laser SP-210SF (4 in 1),936062.0,795644.0,Computing
P592314,samsung_Grand Prime Plus-Silver,928000.0,603200.0,Mobiles & Tablets
P661542,samsung_Grand Prime Plus-Black,928000.0,649600.0,Mobiles & Tablets
P548239,infinix_Note 2 Grey,928000.0,705280.0,Mobiles & Tablets
P862377,IRIScan_IRISCan Anywhere 2,921330.0,718620.0,Computing
P146984,tcl_ 24 inch D2720 HD Ready LED TV,919300.0,671060.0,Entertainment
P196053,Delsey_384182100,918952.0,698378.0,Home & Living
P782582,HOS-m_CNBDCMP100,904800.0,787176.0,Beauty & Grooming
P747087,cc_samsung_Grand Prime Plus-Silver,904742.0,778070.0,Mobiles & Tablets
P866332,Transcend_TS4TSJ35T3,899000.0,800110.0,Computing
P167095,Dany_Masti-12,899000.0,611320.0,Computing
P454002,Haier_HWM 100 AS/BS,896680.0,708354.0,Appliances
P722399,MORG_GCS 31,882180.0,758640.0,Health & Sports
P760224,Kenwood_White Semi Automatic Washing Machine - KWM-1014,881600.0,599488.0,Appliances
P524798,NESTLE_Dolce&Coffee_Flavors,870000.0,600300.0,Appliances
P307738,GO-Girl_694810,869942.0,765542.0,Women Fashion
P656200,RMSON_TL0390 MG BK,869942.0,782942.0,Men Fashion
P505303,jackpot_JP-959,864200.0,622224.0,Appliances
P943195,timex_T49867,863040.0,621354.0,Men Fashion
P819909,casio_SHN-3013D-7ADR,858400.0,695304.0,Women Fashion
P839934,HP_Laser P1102w Black,855210.0,590092.0,Computing
P126143,MORG_GCS 22,852600.0,528612.0,Health & Sports
P998024,FHM_Mild LCD,852600.0,571242.0,Home & Living
P194864,TBG_AV-M-048-Ruby ,845640.0,693390.0,Women Fashion
P630615,Zia_hs21 to 29,843900.0,531628.0,Books
P463583,SNU_Tena-Durrani-TD16W-Roseate,841000.0,756900.0,Women Fashion
P582180,SNU_NA16E2-04,841000.0,529830.0,Women Fashion
P827294,Turk & Fillmore Lazaretto Tan-46-12,841000.0,580290.0,Men Fashion
P747059,SNU_MHC16W105,841000.0,571880.0,Women Fashion
P885091,SNU_NA16E2-03,841000.0,571880.0,Women Fashion
P519917,SNU_MHC16W104,841000.0,681210.0,Women Fashion
P780656,SNU_MHC16W108,841000.0,580290.0,Women Fashion
P292265,MORG_GCS 25,841000.0,630750.0,Health & Sports
P873818,SNU_Tena-Durrani-TD16W-Kelly,841000.0,529830.0,Women Fashion
P951914,Turk & Fillmore Lazaretto Black-43,841000.0,689620.0,Men Fashion
P907309,Turk & Fillmore Lazaretto Black-42,841000.0,647570.0,Men Fashion
P883341,sanaulla_NA17E 03 ,841000.0,571880.0,Women Fashion
P844269,Homage_HEX-1004,836128.0,710674.0,Appliances
P736086,interwood_HF-02LT-39667,824760.0,692752.0,Home & Living
P567276,madela_MINI ELECTRICBREASTPUMP,822150.0,715256.0,Kids & Baby
P451684,timex_T2P043,812000.0,600880.0,Men Fashion
P358912,MORG_GCS 27,809100.0,606796.0,Health & Sports
P964158,casio_SHE-3803D-7AUDR,800400.0,672336.0,Women Fashion
P809837,timex_T2P183,800342.0,480182.0,Men Fashion
P268690,BHA_K.E-8000,800110.0,672046.0,Appliances
P125242,dawlance_DW5200,799240.0,639392.0,Appliances
P472870,interwood_HA-R-COVINGTON-40010,797500.0,645946.0,Home & Living
P658046,american_tourister Feherlite Spinner  77Black,797500.0,542300.0,Men Fashion
P886627,Haier_HWM 80-000,795760.0,557032.0,Appliances
P452488,nasgas_NWD-120,791700.0,585858.0,Appliances
P801523,hop_ANKM005,791700.0,609580.0,Beauty & Grooming
P739824,R&I_HWD 63 ( 2 tap with ref ),788800.0,599488.0,Appliances
P793380,Bellona_BDC7,788800.0,591600.0,Women Fashion
P734358,Timex_TW2P75300,787350.0,708586.0,Men Fashion
P505249,Ricoh_Black Laser SP-210SU (3 in 1),784740.0,478674.0,Computing
P711041,Castillo_CDT-748-Black-42,783000.0,626400.0,Men Fashion
P934275,Castillo_CR-01-Natural D,783000.0,532440.0,Home & Living
P573192,Delsey_223955600,783000.0,642060.0,Home & Living
P185032,coleman_3000002276,783000.0,696870.0,Home & Living
P505181,RM_Sony-BDP-S1500,783000.0,469800.0,Entertainment
P446518,Geepas_GHB1661,782942.0,618512.0,Appliances
P420946,BHA_K.E-7500+,777142.0,528438.0,Appliances
P445316,RMSON_TM8904 MC WH,768500.0,622456.0,Men Fashion
P748128,HP_PRINTER-LJ-M102AW,762062.0,609638.0,Computing
P130155,MORG_GCS 26,756900.0,454140.0,Health & Sports
P777433,Castillo_CPL-741-Black With Burgundy Shade-42,756900.0,597922.0,Men Fashion
P606949,SFEVER_IS380HB08VI1WNAFAMZ,754000.0,467480.0,Beauty & Grooming
P258155,Campingaz_2000024956,754000.0,535340.0,Home & Living
P205994,Silkasia_ET-457,754000.0,505180.0,Women Fashion
P451060,Homage_Black Water Dispenser - HWD-42,751100.0,473164.0,Appliances
